player,player_team,opposing_team,game_id,season,points,position,avg_points_position
Trey Thompkins,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,10,Forward,37.30769230769231
Anthony Randolph,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,22,Forward,37.30769230769231
Rudy Fernandez,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,8,Forward,37.30769230769231
James Bell,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,0,Forward,38.357142857142854
Coty Clarke,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,2,Forward,38.357142857142854
Edwin Jackson,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,4,Forward,38.357142857142854
Suad Sehovic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,3,Forward,38.357142857142854
Earl Clark,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,8,Forward,38.357142857142854
Nemanja Gordic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,10,Forward,38.357142857142854
Alen Omic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,6,Forward,38.357142857142854
Goga Bitadze,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,17,Forward,38.357142857142854
Danilo Nikolic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,8,Forward,38.357142857142854
Petar Popovic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,3,Forward,38.357142857142854
James Anderson,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,16,Forward,39.86666666666667
Adrien Moerman,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,14,Forward,39.86666666666667
Brock Motum,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,2,Forward,39.86666666666667
Metecan Birsen,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,0,Forward,39.86666666666667
Stephane Yann Lasme,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,0,Forward,39.375
Ioannis Papapetrou,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,18,Forward,39.375
Deshaun Thomas,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,10,Forward,39.375
Konstantinos Mitoglou,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,4,Forward,39.375
Matthew Lojeski,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,11,Forward,39.375
Mindaugas Kuzminskas,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,6,Forward,39.588235294117645
Vladimir Micov,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,7,Forward,39.588235294117645
Simone Fontecchio,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,0,Forward,39.588235294117645
Christian Burns,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,2,Forward,39.588235294117645
Alen Omic,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,2,Forward,39.588235294117645
Curtis Jerrells,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,6,Forward,39.588235294117645
Jeff Brooks,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,4,Forward,39.588235294117645
Semen Antonov,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,2,Forward,38.888888888888886
Joel Bolomboy,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,9,Forward,38.888888888888886
Will Clyburn,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,20,Forward,38.888888888888886
Nikita Kurbanov,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,9,Forward,38.888888888888886
Garlon Green,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,6,Forward,38.94736842105263
Tony Crocker,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,7,Forward,38.94736842105263
Andrey Zubkov,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,8,Forward,38.94736842105263
Egor Vyaltsev,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,0,Forward,38.94736842105263
Sergey Monya,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,0,Forward,38.94736842105263
Erick Green,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,0,Forward,38.05
Nicolo Melli,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,7,Forward,38.05
Nikola Kalinic,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,11,Forward,38.05
Luigi Datome,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,13,Forward,38.05
Shavon Shields,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,10,Forward,37.714285714285715
Jalen Jones,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,12,Forward,37.714285714285715
Marcelinho Huertas,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,5,Forward,37.714285714285715
Johannes Voigtmann,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,10,Forward,37.714285714285715
Anthony Randolph,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,13,Forward,37.68181818181818
Jeffery Taylor,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,9,Forward,37.68181818181818
Fabien Causeur,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,8,Forward,37.68181818181818
Felipe Reyes,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,2,Forward,37.68181818181818
Gabriel Deck,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,13,Forward,37.68181818181818
Devin Williams,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,2,Forward,38.0
Danilo Nikolic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,4,Forward,38.0
Petar Popovic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,2,Forward,38.0
Goga Bitadze,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,2,Forward,38.0
Nemanja Gordic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,10,Forward,38.0
Coty Clarke,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,2,Forward,38.0
Earl Clark,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,6,Forward,38.0
Filip Barovic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,10,Forward,38.0
James Bell,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,6,Forward,38.0
Edwin Jackson,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,19,Forward,38.0
Suad Sehovic,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,0,Forward,38.0
Johnny O'Bryant,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,4,Forward,39.041666666666664
Angelo Caloiaro,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,7,Forward,39.041666666666664
Yovel Zoosman,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,0,Forward,39.041666666666664
Deandre Kane,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,6,Forward,39.041666666666664
Jeremy Pargo,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,2,Forward,39.041666666666664
Alexander Tyus-Cecchini,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,4,Forward,39.041666666666664
Deon Thompson,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,4,Forward,38.4
Aaron White,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,5,Forward,38.4
Edgaras Ulanovas,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,10,Forward,38.4
Axel Toupane,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,3,Forward,37.65384615384615
Kostas Papanikolaou,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,5,Forward,37.65384615384615
Georgios Printezis,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,11,Forward,37.65384615384615
Briante Weber,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,12,Forward,37.65384615384615
Sasha Vezenkov,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,0,Forward,37.65384615384615
Giorgos Bogris,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,0,Forward,37.65384615384615
Vangelis Mantzaris,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,8,Forward,37.65384615384615
Kyle Kuric,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,0,Forward,37.7037037037037
Victor Claver,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,7,Forward,37.7037037037037
Jaka Blazic,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,10,Forward,37.7037037037037
Rolands Smits,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,0,Forward,37.7037037037037
Chris Singleton,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,12,Forward,37.7037037037037
Mert Akay,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,0,Forward,37.392857142857146
Jeremy Evans,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,20,Forward,37.392857142857146
Kartal Ozmizrak,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,13,Forward,37.392857142857146
Berk Demir,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,2,Forward,37.392857142857146
Stanton Kidd,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,8,Forward,37.392857142857146
Dogus Ozdemiroglu,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,9,Forward,37.392857142857146
Oguz Savas,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,2,Forward,37.392857142857146
Toney Douglas,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,26,Forward,37.392857142857146
Zanis Peiners,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,0,Forward,37.392857142857146
Jon Diebler,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_230,2018,6,Forward,37.392857142857146
Siim-Sander Vene,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,19,Forward,39.06896551724138
Jacob Wiley,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,15,Forward,39.06896551724138
Albert Oliver,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,0,Forward,39.06896551724138
Clevin Hannah,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,5,Forward,39.06896551724138
Ondrej Balvin,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,6,Forward,39.06896551724138
Xavier Rabaseda,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,2,Forward,39.06896551724138
Nikola Radicevic,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,9,Forward,39.06896551724138
Kim Tillie,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,0,Forward,39.06896551724138
Dj Strawberry,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,8,Forward,39.06896551724138
Shane Larkin,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,13,Guard,
Rodrigue Beaubois,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,5,Guard,
Bugrahan Tuncer,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,2,Guard,
Vasilije Micic,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,3,Guard,
Krunoslav Simon,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,3,Guard,
Dogus Balbay,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,9,Guard,
Nikos Pappas,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_011,2018,5,Guard,35.0
Nick Calathes,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_011,2018,9,Guard,35.0
Lukas Lekavicius,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_011,2018,6,Guard,35.0
Pau Ribas,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_020,2018,2,Guard,27.5
Thomas Heurtel,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_020,2018,2,Guard,27.5
Kevin Pangos,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_020,2018,12,Guard,27.5
Luca Vildoza,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,4,Guard,23.666666666666668
Matthew Janning,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,12,Guard,23.666666666666668
Jayson Granger,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,0,Guard,23.666666666666668
Darrun Hilliard,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,0,Guard,23.666666666666668
Ali Muhammed,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,3,Guard,21.75
Kostas Sloukas,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,8,Guard,21.75
Marko Guduric,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,10,Guard,21.75
Cory Higgins,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,18,Guard,21.6
Nando Colo De,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,9,Guard,21.6
Daniel Hackett,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,0,Guard,21.6
Mikhail Kulagin,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,0,Guard,21.6
Sergio Rodriguez,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,12,Guard,21.6
Janis Strelnieks,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_059,2018,10,Guard,24.5
Vassilis Spanoulis,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_059,2018,9,Guard,24.5
Nigel Williams-Goss,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_059,2018,4,Guard,24.5
Marcus Eriksson,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_068,2018,15,Guard,24.285714285714285
Michael Roll,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_076,2018,14,Guard,23.125
Scottie Wilbekin,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_076,2018,10,Guard,23.125
Charles Jenkins,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_084,2018,12,Guard,23.22222222222222
Stefan Markovic,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_084,2018,10,Guard,23.22222222222222
Malcom Thomas,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_084,2018,10,Guard,23.22222222222222
Demarquis Bost,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_084,2018,6,Guard,23.22222222222222
Marius Grigonis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,9,Guard,24.7
Arturas Milaknis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,10,Guard,24.7
Derrick Jr Walton,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,6,Guard,24.7
Thomas Walkup,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,0,Guard,24.7
Leo Westermann,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,19,Guard,24.7
Nemanja Nedovic,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,11,Guard,26.454545454545453
Amedeo Valle Della,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,0,Guard,26.454545454545453
Mike James,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,17,Guard,26.454545454545453
Dairis Bertans,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,3,Guard,26.454545454545453
Andrea Cinciarini,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,0,Guard,26.454545454545453
Facundo Campazzo,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,3,Guard,26.833333333333332
Jaycee Carroll,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,2,Guard,26.833333333333332
Sergio Llull,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,19,Guard,26.833333333333332
Norris Cole,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_119,2018,27,Guard,26.615384615384617
Krunoslav Simon,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,9,Guard,26.642857142857142
Dogus Balbay,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,0,Guard,26.642857142857142
Shane Larkin,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,6,Guard,26.642857142857142
Vasilije Micic,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,20,Guard,26.642857142857142
Lukas Lekavicius,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,1,Guard,27.2
Nikos Pappas,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,4,Guard,27.2
Nick Calathes,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,14,Guard,27.2
Andrea Cinciarini,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,2,Guard,26.6875
Dairis Bertans,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,11,Guard,26.6875
Mike James,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,29,Guard,26.6875
Amedeo Valle Della,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,0,Guard,26.6875
Nando Colo De,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,5,Guard,27.58823529411765
Sergio Rodriguez,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,11,Guard,27.58823529411765
Daniel Hackett,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,12,Guard,27.58823529411765
Malcom Thomas,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,13,Guard,27.61111111111111
Stefan Markovic,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,3,Guard,27.61111111111111
Charles Jenkins,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,6,Guard,27.61111111111111
Demarquis Bost,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,4,Guard,27.61111111111111
Marko Guduric,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,2,Guard,27.526315789473685
Melih Mahmutoglu,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,3,Guard,27.526315789473685
Ali Muhammed,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,23,Guard,27.526315789473685
Kostas Sloukas,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,11,Guard,27.526315789473685
Darrun Hilliard,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,5,Guard,28.1
Matthew Janning,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,13,Guard,28.1
Luca Vildoza,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_175,2018,6,Guard,28.1
Facundo Campazzo,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,0,Guard,27.904761904761905
Jaycee Carroll,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,13,Guard,27.904761904761905
Sergio Llull,REAL MADRID,FC BAYERN MUNICH,E2018_184,2018,15,Guard,27.904761904761905
Norris Cole,BUDUCNOST VOLI PODGORICA,FC BAYERN MUNICH,E2018_189,2018,12,Guard,27.90909090909091
Scottie Wilbekin,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,19,Guard,27.217391304347824
Deni Avdija,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,0,Guard,27.217391304347824
John Dibartolomeo,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,10,Guard,27.217391304347824
Michael Roll,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_195,2018,11,Guard,27.217391304347824
Nate Wolters,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,2,Guard,27.75
Leo Westermann,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,12,Guard,27.75
Arturas Milaknis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,8,Guard,27.75
Marius Grigonis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,18,Guard,27.75
Thomas Walkup,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_202,2018,10,Guard,27.75
Nigel Williams-Goss,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,6,Guard,28.64
Aleksej Pokusevski,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_211,2018,1,Guard,28.64
Thomas Heurtel,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,13,Guard,27.807692307692307
Kevin Pangos,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,3,Guard,27.807692307692307
Pau Ribas,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_219,2018,10,Guard,27.807692307692307
Marcus Eriksson,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_238,2018,10,Guard,27.74074074074074
Tibor Pleiss,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,11,Center,
Bryant Dunston,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_008,2018,5,Center,
James Gist,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_011,2018,7,Center,16.0
Pierre Oriola,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_020,2018,10,Center,11.5
Ante Tomic,FC BARCELONA LASSA,FC BAYERN MUNICH,E2018_020,2018,18,Center,11.5
Ilimane Diop,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,3,Center,17.0
Vincent Poirier,KIROLBET BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,E2018_031,2018,24,Center,17.0
Jan Vesely,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,16,Center,19.5
Joffrey Lauvergne,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,10,Center,19.5
Ahmet Duverioglu,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_034,2018,9,Center,19.5
Michael Eric,DARUSSAFAKA TEKFEN ISTANBUL,FC BAYERN MUNICH,E2018_041,2018,9,Center,22.6
Alec Peters,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,13,Center,20.333333333333332
Kyle Hines,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,2,Center,20.333333333333332
Othello Hunter,CSKA MOSCOW,FC BAYERN MUNICH,E2018_052,2018,10,Center,20.333333333333332
Zach Leday,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_059,2018,12,Center,21.0
Nikola Milutinov,OLYMPIACOS PIRAEUS,FC BAYERN MUNICH,E2018_059,2018,11,Center,21.0
Oriol Pauli,HERBALIFE GRAN CANARIA,FC BAYERN MUNICH,E2018_068,2018,5,Center,21.25
Tarik Black,MACCABI FOX TEL AVIV,FC BAYERN MUNICH,E2018_076,2018,12,Center,19.444444444444443
Jordan Mickey,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_084,2018,12,Center,18.7
Laurynas Birutis,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,0,Center,18.09090909090909
Brandon Davies,ZALGIRIS KAUNAS,FC BAYERN MUNICH,E2018_094,2018,21,Center,18.09090909090909
Kaleb Tarczewski,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,2,Center,18.333333333333332
Arturas Gudaitis,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_103,2018,13,Center,18.333333333333332
Gustavo Ayon,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,4,Center,18.076923076923077
Walter Tavares,REAL MADRID,FC BAYERN MUNICH,E2018_112,2018,2,Center,18.076923076923077
Tibor Pleiss,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,9,Center,17.214285714285715
Bryant Dunston,ANADOLU EFES ISTANBUL,FC BAYERN MUNICH,E2018_121,2018,16,Center,17.214285714285715
Georgios Papagiannis,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,2,Center,17.733333333333334
James Gist,PANATHINAIKOS OPAP ATHENS,FC BAYERN MUNICH,E2018_134,2018,13,Center,17.733333333333334
Arturas Gudaitis,AX ARMANI EXCHANGE OLIMPIA MILAN,FC BAYERN MUNICH,E2018_143,2018,18,Center,17.5625
Alec Peters,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,3,Center,17.58823529411765
Othello Hunter,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,2,Center,17.58823529411765
Kyle Hines,CSKA MOSCOW,FC BAYERN MUNICH,E2018_145,2018,4,Center,17.58823529411765
Jordan Mickey,KHIMKI MOSCOW REGION,FC BAYERN MUNICH,E2018_157,2018,13,Center,17.11111111111111
Ahmet Duverioglu,FENERBAHCE ISTANBUL,FC BAYERN MUNICH,E2018_163,2018,4,Center,16.894736842105264
